-0.02621923	-0.009498683	0.0058436817	-0.06163353	-0.0036822835	-0.07479723	0.020637408	-0.03757042	-0.016793195	0.017910285	-0.011518192	-0.06755233	-0.074690096	-0.05283119	0.09053942	-0.02702929
-0.008023621	0.047444113	0.027866289	-0.04079192	-0.021035979	-0.071387574	0.011235835	-0.013734893	0.026622912	-0.037838884	-0.02082632	-0.103734806	-0.108044185	-0.07381924	0.056278516	-0.016344264
-0.06765673	-0.028867532	0.0752217	-0.06925371	0.03498794	-0.00121233	-0.007986796	0.051514536	0.046620723	-0.037931208	-0.038816568	-0.1469017	-0.03712414	-0.039423224	0.09311097	0.019194499
-0.07095835	0.017171009	0.003714269	-0.09867893	-0.005068248	-0.091070205	-0.0546129	0.03365329	0.074302286	-0.029686281	-0.0019873492	-0.10458113	-0.06335112	-0.0986075	0.05096731	-0.017997049
-0.050213117	-0.027094744	-0.02445691	-0.0626643	0.017597122	0.023471622	-0.006310739	-0.0038691529	0.011335405	0.07645879	-0.023188855	-0.115786925	0.05163781	-0.15067317	0.06506607	-0.030043801
-0.036862392	-0.079555884	-0.010894914	0.021368427	-0.049639948	-0.09834463	0.00884295	-0.016917279	0.03204184	-0.091021076	-0.021177212	-0.07832102	-0.019922094	-0.13492197	0.037595678	-0.010138698
-0.03082749	-0.009584763	0.043899383	0.03340476	0.0066397213	-0.07282253	0.00659583	-0.032497223	0.06601354	-0.06777245	-0.04590059	-0.13417616	-0.12333673	-0.07823159	0.008509527	0.01764163
-0.075338505	-0.017931603	0.0070604016	-0.014571285	-0.008247973	-0.09732643	0.046407856	-0.06108455	0.070686996	-0.07262634	-0.029434124	-0.08757266	-0.042288393	-0.067446075	0.04977331	-0.012250256
-0.052657034	0.026585978	0.045572247	-0.0546693	0.0116946045	-0.079629794	-0.0063391635	-0.008326808	-0.011571373	-0.022120958	0.032236554	-0.039242	-0.044933453	-0.023778575	0.010499688	-0.012650518
-0.009650296	-0.015347858	0.018055512	-0.017811984	0.03343667	-0.00504533	0.019854499	0.012738722	-0.0062069963	-0.014472617	-0.068210274	-0.13788198	-0.09519283	-0.05312066	0.061711624	0.0456276
0.03834271	0.065039285	-0.012439326	-0.01522932	-0.010905623	-0.0354966	0.012722109	-0.044342726	-0.05274198	0.0138624795	-0.057409517	-0.058331102	-0.07893137	-0.11396395	0.05722854	-0.0065514334
-0.017957913	0.058162246	0.0050039524	-0.10052648	-0.040583942	0.0072639803	0.012626519	-0.0069304784	0.022288442	-0.07855125	0.036502097	0.0075166146	-0.07250684	-0.073031284	0.0061555672	0.028254766
-0.08774571	0.023427635	0.031013971	-0.078607135	0.063328266	-0.09332514	-0.0071102907	-0.03569184	0.011973473	-0.056115538	-0.042655114	-0.0791727	0.0016725793	0.028361848	-0.037028503	-0.0685893
0.06293585	-0.10060603	0.040480785	0.04407383	-0.0014046604	0.01986341	0.04195181	-0.1382953	0.0860072	-0.080864884	0.003609146	-0.0647662	-0.02778166	-0.053334087	-0.022698076	-0.03854888
-0.13225849	-0.019453404	0.046369743	0.11612381	-0.025910132	-0.092873976	0.02771956	0.046870448	0.045152448	0.0134015335	-0.054899342	-0.023352636	-0.10624332	-0.0055716014	0.0678527	0.021867543
0.019242471	0.056075722	-0.074894704	-0.022762582	-0.00044628207	-0.04341145	-0.069840916	-0.06156663	-0.023713319	-0.026543256	0.055204283	-0.081951216	-0.08315953	-0.027918892	0.14724363	-0.05508861
-0.11393514	0.042980485	0.036896344	-0.07189227	0.012397634	-0.13229492	0.004211724	0.038324777	0.044687994	0.0071835048	0.008806541	-0.15934438	-0.09541125	-0.0794043	0.09275666	-0.07184963
0.019049052	-0.023831904	-0.06847705	-0.040052276	0.015373947	-0.047485	-0.021171529	-0.05166093	0.07387999	-0.112379484	-0.07535115	-0.0050325003	-0.02178442	0.019575749	0.059960395	0.0009849248
0.07297005	-0.0010559825	-0.021493955	-0.055597946	-0.0026120646	-0.062147554	0.0466566	0.021189861	0.02934283	-0.060974788	-0.050946575	-0.036202416	0.030201195	0.017269017	-0.019816533	-0.021882812
0.08064296	-0.058254257	0.0028484734	-0.08538496	0.042332754	-0.07065015	-0.058529217	0.057416663	0.058369055	-0.0009752296	-0.05528103	-0.060692087	-0.027892565	-0.088076085	0.10972947	0.01582272
0.022828603	-0.00063416234	0.09235628	0.0040394017	0.026623828	-0.08972531	0.04392978	-0.053406965	-0.005212555	0.0074335155	0.039615396	-0.07827533	-0.08504108	-0.10517118	0.010536866	-0.089989096
